,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers
0,310379ad83b88304c50228535acc3200,cricket_odi,One Day Internationals,2022-08-05 07:15:00+00:00,Zimbabwe,Bangladesh,"[{'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:10Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Bangladesh', 'price': 1.05}, {'name': 'Zimbabwe', 'price': 19.0}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'Bangladesh', 'price': 1.06}, {'name': 'Zimbabwe', 'price': 20.0}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:51Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Bangladesh', 'price': 1.05}, {'name': 'Zimbabwe', 'price': 10.0}]}]}]"
1,659afd80c8c22983ff668934f0cf7a10,aussierules_afl,AFL,2022-08-05 09:50:00+00:00,Melbourne Demons,Collingwood Magpies,"[{'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:39Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 3.25}, {'name': 'Melbourne Demons', 'price': 1.32}]}, {'key': 'spreads', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 1.8599999999999999, 'point': 13.5}, {'name': 'Melbourne Demons', 'price': 1.9, 'point': -13.5}]}]}, {'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:40Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 4.0}, {'name': 'Melbourne Demons', 'price': 1.2}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 5.9}, {'name': 'Melbourne Demons', 'price': 1.34}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:41Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 4.2}, {'name': 'Melbourne Demons', 'price': 1.21}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:36:42Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 4.6}, {'name': 'Melbourne Demons', 'price': 1.18}]}, {'key': 'spreads', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 1.87, 'point': 15.5}, {'name': 'Melbourne Demons', 'price': 1.87, 'point': -15.5}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:42Z', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 1.83, 'point': 13.5}, {'name': 'Melbourne Demons', 'price': 1.92, 'point': -13.5}]}]}, {'key': 'twinspires', 'title': 'TwinSpires', 'last_update': '2022-08-05T11:36:43Z', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 1.83, 'point': 13.5}, {'name': 'Melbourne Demons', 'price': 1.92, 'point': -13.5}]}]}, {'key': 'williamhill_us', 'title': 'William Hill (US)', 'last_update': '2022-08-05T11:36:41Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Collingwood Magpies', 'price': 5.75}, {'name': 'Melbourne Demons', 'price': 1.1400000000000001}]}]}]"
2,ce69df8a159f0426f343c43269d00ab5,rugbyleague_nrl,NRL,2022-08-05 10:00:48+00:00,Manly Warringah Sea Eagles,Parramatta Eels,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:36Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.64}, {'name': 'Parramatta Eels', 'price': 1.47}]}, {'key': 'spreads', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.1, 'point': 3.5}, {'name': 'Parramatta Eels', 'price': 1.71, 'point': -3.5}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:34Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.65}, {'name': 'Parramatta Eels', 'price': 1.44}]}, {'key': 'spreads', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.1, 'point': 3.5}, {'name': 'Parramatta Eels', 'price': 1.6800000000000002, 'point': -3.5}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:37Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.65}, {'name': 'Parramatta Eels', 'price': 1.43}]}, {'key': 'spreads', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.1, 'point': 3.5}, {'name': 'Parramatta Eels', 'price': 1.6800000000000002, 'point': -3.5}]}]}, {'key': 'twinspires', 'title': 'TwinSpires', 'last_update': '2022-08-05T11:36:36Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.65}, {'name': 'Parramatta Eels', 'price': 1.43}]}, {'key': 'spreads', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.1, 'point': 3.5}, {'name': 'Parramatta Eels', 'price': 1.6800000000000002, 'point': -3.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:33:29Z', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 1.9500000000000002, 'point': -2.5}, {'name': 'Parramatta Eels', 'price': 1.77, 'point': 2.5}]}]}, {'key': 'williamhill_us', 'title': 'William Hill (US)', 'last_update': '2022-08-05T11:36:36Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.9}, {'name': 'Parramatta Eels', 'price': 1.53}, {'name': 'Draw', 'price': 14.0}]}]}, {'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:34Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.0}, {'name': 'Parramatta Eels', 'price': 1.54}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'Manly Warringah Sea Eagles', 'price': 2.9}, {'name': 'Parramatta Eels', 'price': 2.0}]}]}]"
3,1a3c101e1d67d057be472e15ece80370,soccer_korea_kleague1,K League 1,2022-08-05 10:05:12+00:00,Seongnam FC,Sangju Sangmu FC,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:16Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.18}, {'name': 'Seongnam FC', 'price': 30.0}, {'name': 'Draw', 'price': 4.8}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.22}, {'name': 'Seongnam FC', 'price': 29.0}, {'name': 'Draw', 'price': 4.8}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2022-08-05T11:36:15Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 2.23}, {'name': 'Seongnam FC', 'price': 2.92}, {'name': 'Draw', 'price': 3.24}]}, {'key': 'spreads', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 2.21, 'point': -0.5}, {'name': 'Seongnam FC', 'price': 1.5899999999999999, 'point': 0.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.23}, {'name': 'Seongnam FC', 'price': 16.0}, {'name': 'Draw', 'price': 4.3}]}, {'key': 'spreads', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 2.02, 'point': -1.0}, {'name': 'Seongnam FC', 'price': 1.76, 'point': 1.0}]}]}, {'key': 'foxbet', 'title': 'FOX Bet', 'last_update': '2022-08-05T11:36:15Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.35}, {'name': 'Seongnam FC', 'price': 12.0}, {'name': 'Draw', 'price': 3.6}]}]}, {'key': 'twinspires', 'title': 'TwinSpires', 'last_update': '2022-08-05T11:36:18Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.19}, {'name': 'Seongnam FC', 'price': 23.0}, {'name': 'Draw', 'price': 4.9}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.19}, {'name': 'Seongnam FC', 'price': 23.0}, {'name': 'Draw', 'price': 4.9}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:12Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.19}, {'name': 'Seongnam FC', 'price': 23.0}, {'name': 'Draw', 'price': 4.9}]}]}, {'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:12Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.29}, {'name': 'Seongnam FC', 'price': 28.0}, {'name': 'Draw', 'price': 4.8}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'Sangju Sangmu FC', 'price': 1.31}, {'name': 'Seongnam FC', 'price': 44.0}, {'name': 'Draw', 'price': 5.1}]}]}]"
4,d7338111be779e6bc182b4c7220ac185,soccer_korea_kleague1,K League 1,2022-08-05 10:31:57+00:00,FC Seoul,Jeju United FC,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:16Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.65}, {'name': 'Jeju United FC', 'price': 3.6}, {'name': 'Draw', 'price': 2.25}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.5}, {'name': 'Jeju United FC', 'price': 3.8}, {'name': 'Draw', 'price': 2.5}]}]}, {'key': 'mybookieag', 'title': 'MyBookie.ag', 'last_update': '2022-08-05T11:36:15Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.41}, {'name': 'Jeju United FC', 'price': 2.64}, {'name': 'Draw', 'price': 3.26}]}, {'key': 'spreads', 'outcomes': [{'name': 'FC Seoul', 'price': 2.38, 'point': -0.5}, {'name': 'Jeju United FC', 'price': 1.51, 'point': 0.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.56}, {'name': 'Jeju United FC', 'price': 3.5}, {'name': 'Draw', 'price': 2.5}]}, {'key': 'spreads', 'outcomes': [{'name': 'FC Seoul', 'price': 2.08, 'point': -0.25}, {'name': 'Jeju United FC', 'price': 1.71, 'point': 0.25}]}]}, {'key': 'foxbet', 'title': 'FOX Bet', 'last_update': '2022-08-05T11:36:15Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.45}, {'name': 'Jeju United FC', 'price': 3.6}, {'name': 'Draw', 'price': 2.45}]}]}, {'key': 'twinspires', 'title': 'TwinSpires', 'last_update': '2022-08-05T11:36:18Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.48}, {'name': 'Jeju United FC', 'price': 3.5}, {'name': 'Draw', 'price': 2.55}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.48}, {'name': 'Jeju United FC', 'price': 3.5}, {'name': 'Draw', 'price': 2.55}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:12Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.48}, {'name': 'Jeju United FC', 'price': 3.5}, {'name': 'Draw', 'price': 2.55}]}]}, {'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:12Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Seoul', 'price': 2.7199999999999998}, {'name': 'Jeju United FC', 'price': 3.85}, {'name': 'Draw', 'price': 2.6}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'FC Seoul', 'price': 2.76}, {'name': 'Jeju United FC', 'price': 4.1}, {'name': 'Draw', 'price': 2.66}]}]}]"
5,08e1bcb6a144ce85fbe0dd557ab4172f,soccer_china_superleague,Super League - China,2022-08-05 11:30:00+00:00,Hebei China Fortune FC,Chengdu Rongcheng FC,"[{'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.31}, {'name': 'Hebei China Fortune FC', 'price': 15.5}, {'name': 'Draw', 'price': 5.4}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.33}, {'name': 'Hebei China Fortune FC', 'price': 17.0}, {'name': 'Draw', 'price': 5.6}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:19Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.27}, {'name': 'Hebei China Fortune FC', 'price': 12.0}, {'name': 'Draw', 'price': 5.3}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2022-08-05T11:29:21Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.27}, {'name': 'Hebei China Fortune FC', 'price': 11.0}, {'name': 'Draw', 'price': 4.95}]}, {'key': 'spreads', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.92, 'point': -1.5}, {'name': 'Hebei China Fortune FC', 'price': 1.9, 'point': 1.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:36:20Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.27}, {'name': 'Hebei China Fortune FC', 'price': 12.0}, {'name': 'Draw', 'price': 5.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2022-08-05T11:29:20Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.3}, {'name': 'Hebei China Fortune FC', 'price': 12.0}, {'name': 'Draw', 'price': 4.5}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.3}, {'name': 'Hebei China Fortune FC', 'price': 10.0}, {'name': 'Draw', 'price': 4.35}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:21Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.3}, {'name': 'Hebei China Fortune FC', 'price': 10.0}, {'name': 'Draw', 'price': 4.35}]}]}, {'key': 'intertops', 'title': 'Intertops', 'last_update': '2022-08-05T11:29:23Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Chengdu Rongcheng FC', 'price': 1.28}, {'name': 'Hebei China Fortune FC', 'price': 11.0}, {'name': 'Draw', 'price': 4.4}]}]}]"
6,0e40ccbb2ab28831d4e59b48c612263b,soccer_china_superleague,Super League - China,2022-08-05 12:00:00+00:00,Shenzhen FC,Zhejiang,"[{'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.7}, {'name': 'Zhejiang', 'price': 1.71}, {'name': 'Draw', 'price': 4.0}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'Shenzhen FC', 'price': 6.0}, {'name': 'Zhejiang', 'price': 1.73}, {'name': 'Draw', 'price': 4.2}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:19Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.5}, {'name': 'Zhejiang', 'price': 1.65}, {'name': 'Draw', 'price': 3.8}]}]}, {'key': 'williamhill_us', 'title': 'William Hill (US)', 'last_update': '2022-08-05T11:36:18Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.1}, {'name': 'Zhejiang', 'price': 1.65}, {'name': 'Draw', 'price': 3.9}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:36:20Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.5}, {'name': 'Zhejiang', 'price': 1.5899999999999999}, {'name': 'Draw', 'price': 4.1}]}]}, {'key': 'gtbets', 'title': 'GTbets', 'last_update': '2022-08-05T11:36:20Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 4.95}, {'name': 'Zhejiang', 'price': 1.6600000000000001}, {'name': 'Draw', 'price': 3.96}]}, {'key': 'spreads', 'outcomes': [{'name': 'Shenzhen FC', 'price': 1.43, 'point': 1.5}, {'name': 'Zhejiang', 'price': 2.77, 'point': -1.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2022-08-05T11:36:20Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.5}, {'name': 'Zhejiang', 'price': 1.55}, {'name': 'Draw', 'price': 3.9}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:36:17Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.5}, {'name': 'Zhejiang', 'price': 1.55}, {'name': 'Draw', 'price': 3.9}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:21Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.5}, {'name': 'Zhejiang', 'price': 1.55}, {'name': 'Draw', 'price': 3.9}]}]}, {'key': 'intertops', 'title': 'Intertops', 'last_update': '2022-08-05T11:36:21Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Shenzhen FC', 'price': 5.25}, {'name': 'Zhejiang', 'price': 1.62}, {'name': 'Draw', 'price': 3.45}]}]}]"
7,cfaef62e51978833fd7c2b0b521904e6,soccer_denmark_superliga,Denmark Superliga,2022-08-05 16:00:00+00:00,Randers FC,AC Horsens,"[{'key': 'unibet', 'title': 'Unibet', 'last_update': '2022-08-05T11:34:41Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.8}, {'name': 'Randers FC', 'price': 1.82}, {'name': 'Draw', 'price': 3.8}]}]}, {'key': 'wynnbet', 'title': 'WynnBET', 'last_update': '2022-08-05T11:36:49Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 4.05}, {'name': 'Randers FC', 'price': 1.87}, {'name': 'Draw', 'price': 3.75}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2022-08-05T11:36:50Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.85}, {'name': 'Randers FC', 'price': 1.85}, {'name': 'Draw', 'price': 3.85}]}]}, {'key': 'barstool', 'title': 'Barstool Sportsbook', 'last_update': '2022-08-05T11:36:50Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.85}, {'name': 'Randers FC', 'price': 1.85}, {'name': 'Draw', 'price': 3.85}]}]}, {'key': 'sugarhouse', 'title': 'SugarHouse', 'last_update': '2022-08-05T11:36:50Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.85}, {'name': 'Randers FC', 'price': 1.85}, {'name': 'Draw', 'price': 3.85}]}]}, {'key': 'twinspires', 'title': 'TwinSpires', 'last_update': '2022-08-05T11:32:53Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.85}, {'name': 'Randers FC', 'price': 1.85}, {'name': 'Draw', 'price': 3.85}]}]}, {'key': 'foxbet', 'title': 'FOX Bet', 'last_update': '2022-08-05T11:36:47Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.6}, {'name': 'Randers FC', 'price': 1.8}, {'name': 'Draw', 'price': 3.25}]}]}, {'key': 'williamhill_us', 'title': 'William Hill (US)', 'last_update': '2022-08-05T11:36:47Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 4.1}, {'name': 'Randers FC', 'price': 1.85}, {'name': 'Draw', 'price': 3.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2022-08-05T11:36:48Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 4.1}, {'name': 'Randers FC', 'price': 1.87}, {'name': 'Draw', 'price': 3.7}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2022-08-05T11:36:48Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.9}, {'name': 'Randers FC', 'price': 1.8}, {'name': 'Draw', 'price': 3.6}]}]}, {'key': 'betfair', 'title': 'Betfair', 'last_update': '2022-08-05T11:36:46Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 4.3}, {'name': 'Randers FC', 'price': 1.9300000000000002}, {'name': 'Draw', 'price': 3.9}]}, {'key': 'h2h_lay', 'outcomes': [{'name': 'AC Horsens', 'price': 4.4}, {'name': 'Randers FC', 'price': 1.9500000000000002}, {'name': 'Draw', 'price': 4.0}]}]}, {'key': 'intertops', 'title': 'Intertops', 'last_update': '2022-08-05T11:32:52Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.75}, {'name': 'Randers FC', 'price': 1.8}, {'name': 'Draw', 'price': 3.5}]}]}, {'key': 'gtbets', 'title': 'GTbets', 'last_update': '2022-08-05T11:32:50Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.84}, {'name': 'Randers FC', 'price': 1.87}, {'name': 'Draw', 'price': 3.76}]}, {'key': 'spreads', 'outcomes': [{'name': 'AC Horsens', 'price': 1.32, 'point': 1.5}, {'name': 'Randers FC', 'price': 3.32, 'point': -1.5}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2022-08-05T11:33:38Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 4.0}, {'name': 'Randers FC', 'price': 1.87}, {'name': 'Draw', 'price': 3.75}]}, {'key': 'spreads', 'outcomes': [{'name': 'AC Horsens', 'price': 1.87, 'point': 0.5}, {'name': 'Randers FC', 'price': 1.87, 'point': -0.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2022-08-05T11:34:44Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.98}, {'name': 'Randers FC', 'price': 1.9100000000000001}, {'name': 'Draw', 'price': 3.85}]}, {'key': 'spreads', 'outcomes': [{'name': 'AC Horsens', 'price': 1.9100000000000001, 'point': 0.5}, {'name': 'Randers FC', 'price': 1.9100000000000001, 'point': -0.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2022-08-05T11:36:48Z', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'AC Horsens', 'price': 3.98}, {'name': 'Randers FC', 'price': 1.9}, {'name': 'Draw', 'price': 3.85}]}, {'key': 'spreads', 'outcomes': [{'name': 'AC Horsens', 'price': 1.9, 'point': 0.5}, {'name': 'Randers FC', 'price': 1.9, 'point': -0.5}]}]}]"
